generation,t_env,v_vie,n_inversions_vie,lambda_cout,graine,eta_moyen,eta_ecart_type,p_naif_moyen,p_libre_moyen,delta_p_moyen,fitness_max,survie_naif,survie_libre,discrimination_naif,discrimination_libre,discrim_tiers1_libre,discrim_tiers3_libre,discrim_tiers1_naif,discrim_tiers3_naif,repas_moyen_libre,repas_moyen_naif,nutritifs_moyen_libre,toxiques_moyen_libre,cout_apprentissage_moyen,derive_acquise_moyenne,derive_preference_moyenne,n_especes,complexite_moyenne
43,maximale,chaotique,29,0.0,22,0.4001770476580797,0.11959731622797364,157.835,143.20999999999998,-14.624999999999993,813.9166666666666,0.07,0.07,0.5030895983522142,0.48261546445251685,0.49,0.48514851485148514,0.5984848484848485,0.551440329218107,19.27,19.42,9.3,9.97,5.0751656686064255,0.025453453115885472,0.2797892214187723,2,52.11
44,maximale,chaotique,29,0.0,22,0.3989023304745603,0.10964816436541751,156.70308333333335,141.825,-14.87808333333333,840.7083333333334,0.16,0.09,0.49974240082431737,0.49122807017543857,0.5560975609756098,0.5,0.5704225352112676,0.5069252077562327,18.24,19.41,8.96,9.28,5.139669288690036,0.023821955163281863,0.2348389048732992,2,51.77
45,maximale,chaotique,29,0.0,22,0.39648988965879106,0.10912862065702914,146.8585,147.05533333333332,0.19683333333333736,1045.0,0.08,0.1,0.4856410256410256,0.4910432033719705,0.5583756345177665,0.49794238683127573,0.5238095238095238,0.5017921146953405,18.98,19.5,9.32,9.66,5.2977639950661795,0.027885639213911878,0.2699105344697273,2,54.35
46,maximale,chaotique,29,0.0,22,0.40260838204240257,0.10056309581009952,172.92266666666666,141.131,-31.79166666666666,760.0,0.1,0.1,0.5033081285444234,0.48549946294307195,0.5789473684210527,0.5069124423963134,0.5755813953488372,0.5294117647058824,18.62,21.16,9.04,9.58,4.857395720598114,0.031428322250338,0.2912712133420574,2,52.38
47,maximale,chaotique,29,0.0,22,0.4124427113513521,0.11050462865183502,143.52974999999998,128.09883333333332,-15.430916666666668,1430.0,0.08,0.04,0.4885455514118274,0.4835487661574618,0.6097560975609756,0.5087719298245614,0.5148514851485149,0.4895397489539749,17.02,18.77,8.23,8.79,3.95906166293522,0.021508704994726936,0.2387252591095701,2,52.18
48,maximale,chaotique,29,0.0,22,0.3897047719806239,0.0953875705148838,156.37841666666668,159.30558333333332,2.927166666666669,1030.0,0.12,0.16,0.48963474827245806,0.4886198547215496,0.5226480836236934,0.5,0.5064935064935064,0.5160142348754448,20.65,20.26,10.09,10.56,5.209810869532757,0.020611420629540366,0.2818467054885706,2,48.17
49,maximale,chaotique,29,0.0,22,0.39962823346271603,0.09367979086713522,178.59433333333334,118.85533333333335,-59.739000000000004,981.3166666666667,0.15,0.04,0.5180136319376826,0.46875,0.4421052631578947,0.5238095238095238,0.510752688172043,0.5308988764044944,16.96,20.54,7.95,9.01,4.419747289087983,0.021204707715305672,0.25328846171453717,2,52.87
50,maximale,chaotique,29,0.0,22,0.38206131950418654,0.09432405653659574,150.87933333333334,158.31816666666668,7.438833333333334,923.575,0.12,0.09,0.4694533762057878,0.491417361451692,0.5396825396825397,0.5192307692307693,0.5155555555555555,0.4946524064171123,20.39,21.77,10.02,10.37,6.477203333059253,0.025073274561232397,0.24940448829510622,2,52.32
51,maximale,chaotique,29,0.0,22,0.3743508259170552,0.08644738357772191,195.12433333333334,159.78825,-35.33608333333334,900.0,0.16,0.15,0.49756888168557534,0.489433237271854,0.5277777777777778,0.5468277945619335,0.5368098159509203,0.5036496350364964,20.82,24.68,10.19,10.63,5.570508388003459,0.02388498482767156,0.2553951354187098,2,53.64
52,maximale,chaotique,29,0.0,22,0.337372154126977,0.10659779444405743,201.70124999999996,201.54116666666664,-0.16008333333333252,1719.5666666666666,0.17,0.14,0.48875562218890556,0.5011933174224343,0.5381944444444444,0.4964705882352941,0.49865229110512127,0.513184584178499,25.14,26.68,12.6,12.54,5.722074775627942,0.022891849461634927,0.2685473049077752,2,55.77
53,maximale,chaotique,29,0.0,22,0.3018658489430786,0.0959282685706968,164.3081666666667,160.29658333333336,-4.011583333333335,1208.6916666666666,0.1,0.1,0.4919659735349716,0.499001996007984,0.5531914893617021,0.4879725085910653,0.5323741007194245,0.5263157894736842,20.04,21.16,10.0,10.04,4.3495255547843765,0.0177952281740848,0.20629644858302368,2,56.69
54,maximale,chaotique,29,0.0,22,0.2806160144076556,0.09493191743264895,190.19933333333336,147.23908333333333,-42.96025,1345.0,0.14,0.06,0.5071521456436932,0.5024848150193263,0.5286624203821656,0.5023923444976076,0.5588235294117647,0.5258620689655172,18.11,23.07,9.1,9.01,3.9712785215288737,0.012822618074971703,0.15766523070356947,2,58.02
55,maximale,chaotique,29,0.0,22,0.26586923917832617,0.1004615342683603,185.93650000000002,165.676,-20.2605,1060.0,0.19,0.11,0.49535864978902955,0.49027777777777776,0.5488372093023256,0.49266862170087977,0.5254691689008043,0.49433962264150944,21.6,23.7,10.59,11.01,3.755498879345643,0.014599879755907336,0.1665200411411288,2,57.55
56,maximale,chaotique,29,0.0,22,0.2724542121857389,0.09223050166124312,180.91066666666669,175.24733333333336,-5.663333333333331,985.0,0.14,0.12,0.5113900511390052,0.5151219512195122,0.5486725663716814,0.5333333333333333,0.5919117647058824,0.5372750642673522,20.5,21.51,10.56,9.94,3.5165364488036266,0.014463712930235486,0.17614630518517888,2,54.78
57,maximale,chaotique,29,0.0,22,0.2617847333882086,0.0959247828906986,144.03924999999998,133.28633333333335,-10.752916666666662,895.0,0.06,0.07,0.49349240780911063,0.48849252013808975,0.6183206106870229,0.46511627906976744,0.5087719298245614,0.5347826086956522,17.38,18.44,8.49,8.89,2.502870007676532,0.00986574878887122,0.13906844108900787,2,52.61
58,maximale,chaotique,29,0.0,22,0.25253464723943986,0.09492717803647897,162.33624999999995,158.982,-3.3542499999999946,1427.375,0.08,0.11,0.5032614149523331,0.5023017902813299,0.519650655021834,0.5412186379928315,0.5164835164835165,0.5061728395061729,19.55,19.93,9.82,9.73,2.788728253671242,0.011783084142529035,0.15261799910380253,2,50.59
59,maximale,chaotique,29,0.0,22,0.25044078910079615,0.10932633395440361,155.8901666666667,139.78425,-16.105916666666662,1105.0,0.12,0.08,0.4947209653092006,0.48175568482284503,0.49767441860465117,0.5017543859649123,0.6196581196581197,0.5127478753541076,18.91,19.89,9.11,9.8,2.747717701291015,0.017014744689008387,0.19068135705874892,2,49.98
